id,latitude,longitude,location,date,crime_severity
2762,28.631556,77.219767,Connaught Place,2023-01-02,Low
2763,28.550607,77.19956,Hauz Khas,2023-05-26,Medium
2764,28.549784,77.253051,Nehru Place,2023-08-18,Medium
2765,28.520944,77.163647,Vasant Kunj,2023-06-14,Low
2766,28.60198,77.306884,Mayur Vihar,2023-07-04,Low
2767,28.6439,77.125581,Rajouri Garden,2023-03-04,Medium
2768,28.519968,77.16518,Vasant Kunj,2023-12-30,Medium
2769,28.650238,77.190339,Karol Bagh,2023-08-30,Low
2770,28.644172,77.122288,Rajouri Garden,2023-08-28,Low
2771,28.55024,77.24983,Nehru Place,2023-01-26,Medium
2772,28.641979,77.122645,Rajouri Garden,2023-02-05,High
2773,28.518703,77.164275,Vasant Kunj,2023-05-10,Low
2774,28.568452,77.243795,Lajpat Nagar,2023-06-13,Low
2775,28.63084,77.219227,Connaught Place,2023-08-19,Low
2776,28.568755,77.245138,Lajpat Nagar,2023-11-07,Low
2777,28.522885,77.206251,Saket,2023-03-09,Low
2778,28.634123,77.221151,Connaught Place,2023-06-29,Medium
2779,28.737808,77.066871,Rohini,2023-07-24,Medium
2780,28.65676,77.229733,Chandni Chowk,2023-11-15,Medium
2781,28.566631,77.243401,Lajpat Nagar,2023-06-12,High
2782,28.649583,77.189132,Karol Bagh,2023-09-23,Medium
2783,28.602204,77.308411,Mayur Vihar,2023-04-10,High
2784,28.632464,77.219626,Connaught Place,2023-07-21,Low
2785,28.524016,77.207854,Saket,2023-08-30,Low
2786,28.642623,77.121943,Rajouri Garden,2023-02-24,Low
2787,28.658157,77.229789,Chandni Chowk,2023-11-01,Low
2788,28.565232,77.243608,Lajpat Nagar,2023-04-05,Medium
2789,28.655996,77.228376,Chandni Chowk,2023-03-22,Low
2790,28.697956,77.142956,Pitampura,2023-10-17,Medium
2791,28.642512,77.124228,Rajouri Garden,2023-11-08,Low
2792,28.614242,77.040884,Dwarka,2023-07-07,Low
2793,28.519707,77.164749,Vasant Kunj,2023-02-26,Low
2794,28.699812,77.141092,Pitampura,2023-10-27,Medium
2795,28.652293,77.192327,Karol Bagh,2023-02-26,Low
2796,28.649454,77.188785,Karol Bagh,2023-04-24,Low
2797,28.652569,77.1893,Karol Bagh,2023-12-17,Medium
2798,28.654971,77.228454,Chandni Chowk,2023-07-09,Low
2799,28.644246,77.124947,Rajouri Garden,2023-09-14,Medium
2800,28.652157,77.192296,Karol Bagh,2023-04-13,High
2801,28.519563,77.165554,Vasant Kunj,2023-12-27,Low
2802,28.567833,77.244871,Lajpat Nagar,2023-11-28,Medium
2803,28.613336,77.039351,Dwarka,2023-10-20,Low
2804,28.736946,77.065719,Rohini,2023-08-18,High
2805,28.547352,77.237016,Greater Kailash,2023-10-01,High
2806,28.568104,77.242486,Lajpat Nagar,2023-08-15,Medium
2807,28.567019,77.244638,Lajpat Nagar,2023-11-19,Low
2808,28.736485,77.067417,Rohini,2023-02-19,High
2809,28.657494,77.228409,Chandni Chowk,2023-07-27,Low
2810,28.633181,77.217802,Connaught Place,2023-12-25,Medium
2811,28.601403,77.307795,Mayur Vihar,2023-11-01,High
2812,28.549488,77.199742,Hauz Khas,2023-06-12,Low
2813,28.519995,77.164115,Vasant Kunj,2023-05-05,Medium
2814,28.548427,77.250045,Nehru Place,2023-05-10,Low
2815,28.631406,77.220989,Connaught Place,2023-07-09,Medium
2816,28.657301,77.230704,Chandni Chowk,2023-07-12,High
2817,28.602926,77.307431,Mayur Vihar,2023-03-03,High
2818,28.60026,77.309556,Mayur Vihar,2023-09-23,Medium
2819,28.55082,77.199193,Hauz Khas,2023-08-12,Low
2820,28.519346,77.163927,Vasant Kunj,2023-04-13,Medium
2821,28.547599,77.200822,Hauz Khas,2023-03-17,Low
2822,28.54961,77.251177,Nehru Place,2023-10-06,High
2823,28.546416,77.234891,Greater Kailash,2023-09-18,High
2824,28.550958,77.200431,Hauz Khas,2023-11-29,Low
2825,28.602063,77.307316,Mayur Vihar,2023-04-19,Medium
2826,28.613069,77.039047,Dwarka,2023-10-31,Medium
2827,28.536125,77.260372,Kalkaji,2023-02-24,Low
2828,28.644977,77.122721,Rajouri Garden,2023-08-28,High
2829,28.548162,77.250018,Nehru Place,2023-01-29,Low
2830,28.645395,77.123999,Rajouri Garden,2023-09-16,Low
2831,28.611158,77.037131,Dwarka,2023-05-04,Medium
2832,28.632637,77.220095,Connaught Place,2023-05-04,Low
2833,28.545632,77.234501,Greater Kailash,2023-08-06,Medium
2834,28.521723,77.205774,Saket,2023-11-06,High
2835,28.73746,77.067594,Rohini,2023-02-10,Medium
2836,28.548295,77.250891,Nehru Place,2023-06-24,Low
2837,28.602964,77.306975,Mayur Vihar,2023-01-20,Low
2838,28.519415,77.164772,Vasant Kunj,2023-08-11,Low
2839,28.644826,77.122028,Rajouri Garden,2023-10-25,Medium
2840,28.614772,77.040423,Dwarka,2023-04-12,Medium
2841,28.544442,77.234089,Greater Kailash,2023-12-10,Low
2842,28.549075,77.201043,Hauz Khas,2023-02-07,Medium
2843,28.654669,77.228754,Chandni Chowk,2023-11-02,Low
2844,28.550118,77.251561,Nehru Place,2023-04-23,Low
2845,28.537562,77.259198,Kalkaji,2023-01-31,Medium
2846,28.634381,77.219925,Connaught Place,2023-11-26,Medium
2847,28.63184,77.220571,Connaught Place,2023-04-01,Medium
2848,28.612514,77.039572,Dwarka,2023-10-02,High
2849,28.538339,77.257282,Kalkaji,2023-03-30,Medium
2850,28.520961,77.163084,Vasant Kunj,2023-09-11,Medium
2851,28.649996,77.190516,Karol Bagh,2023-01-08,Medium
2852,28.547896,77.236242,Greater Kailash,2023-02-12,Low
2853,28.519027,77.166689,Vasant Kunj,2023-03-18,High
2854,28.632766,77.221129,Connaught Place,2023-05-28,Medium
2855,28.735511,77.066418,Rohini,2023-10-13,Medium
2856,28.52402,77.205831,Saket,2023-11-21,Low
2857,28.600897,77.306932,Mayur Vihar,2023-06-29,Low
2858,28.520824,77.206428,Saket,2023-04-16,Low
2859,28.651898,77.192235,Karol Bagh,2023-03-26,Medium
2860,28.603141,77.308793,Mayur Vihar,2023-11-28,Medium
2861,28.51877,77.166137,Vasant Kunj,2023-01-24,Medium
2862,28.551061,77.201886,Hauz Khas,2023-07-17,Medium
2863,28.549738,77.200444,Hauz Khas,2023-06-27,Medium
2864,28.614404,77.040652,Dwarka,2023-07-15,Low
2865,28.644268,77.125133,Rajouri Garden,2023-11-06,Medium
2866,28.567855,77.242982,Lajpat Nagar,2023-07-29,High
2867,28.650439,77.190285,Karol Bagh,2023-05-23,High
2868,28.568284,77.242111,Lajpat Nagar,2023-11-29,High
2869,28.53701,77.261081,Kalkaji,2023-11-10,Medium
2870,28.550119,77.249382,Nehru Place,2023-03-23,Medium
2871,28.550072,77.199665,Hauz Khas,2023-04-21,Medium
2872,28.536328,77.261196,Kalkaji,2023-08-24,High
2873,28.60126,77.307424,Mayur Vihar,2023-04-23,High
2874,28.651782,77.189054,Karol Bagh,2023-09-28,Low
2875,28.550598,77.249429,Nehru Place,2023-07-24,High
2876,28.737211,77.065422,Rohini,2023-05-06,High
2877,28.652176,77.19101,Karol Bagh,2023-07-15,High
2878,28.736324,77.066247,Rohini,2023-04-10,Medium
2879,28.634125,77.217926,Connaught Place,2023-06-14,High
2880,28.550824,77.198134,Hauz Khas,2023-08-26,High
2881,28.631748,77.221677,Connaught Place,2023-02-08,Low
2882,28.631725,77.220298,Connaught Place,2023-04-18,Low
2883,28.521424,77.164771,Vasant Kunj,2023-08-13,Medium
2884,28.565796,77.242194,Lajpat Nagar,2023-07-20,Low
2885,28.544721,77.237274,Greater Kailash,2023-09-24,Medium
2886,28.544316,77.237189,Greater Kailash,2023-08-26,Low
2887,28.700583,77.140173,Pitampura,2023-12-06,High
2888,28.64298,77.123059,Rajouri Garden,2023-06-25,Medium
2889,28.642072,77.124928,Rajouri Garden,2023-06-04,Medium
2890,28.519409,77.162937,Vasant Kunj,2023-09-05,Medium
2891,28.520609,77.162827,Vasant Kunj,2023-03-10,Medium
2892,28.649494,77.190787,Karol Bagh,2023-04-30,High
2893,28.657221,77.229589,Chandni Chowk,2023-01-27,High
2894,28.537771,77.257616,Kalkaji,2023-06-28,Low
2895,28.567232,77.241972,Lajpat Nagar,2023-12-23,High
2896,28.544762,77.237632,Greater Kailash,2023-11-11,Medium
2897,28.614151,77.03956,Dwarka,2023-11-13,Low
2898,28.656659,77.229976,Chandni Chowk,2023-07-28,Medium
2899,28.642691,77.122647,Rajouri Garden,2023-11-13,Low
2900,28.549824,77.250663,Nehru Place,2023-09-10,High
2901,28.739265,77.067801,Rohini,2023-05-06,Medium
2902,28.644253,77.125486,Rajouri Garden,2023-02-01,Medium
2903,28.601581,77.309136,Mayur Vihar,2023-08-15,Low
2904,28.521829,77.206368,Saket,2023-10-17,High
2905,28.643077,77.123395,Rajouri Garden,2023-06-12,Low
2906,28.644395,77.123528,Rajouri Garden,2023-10-24,Low
2907,28.551105,77.199812,Hauz Khas,2023-01-04,Medium
2908,28.518649,77.165184,Vasant Kunj,2023-05-10,Low
2909,28.613085,77.039213,Dwarka,2023-11-24,High
2910,28.642211,77.124251,Rajouri Garden,2023-07-23,Medium
2911,28.567882,77.243813,Lajpat Nagar,2023-03-01,Low
2912,28.633962,77.217977,Connaught Place,2023-10-29,Medium
2913,28.656495,77.231769,Chandni Chowk,2023-11-06,Medium
2914,28.69956,77.142969,Pitampura,2023-02-19,Medium
2915,28.657791,77.231151,Chandni Chowk,2023-02-01,Low
2916,28.65079,77.189641,Karol Bagh,2023-03-23,Low
2917,28.519169,77.163608,Vasant Kunj,2023-01-26,High
2918,28.612417,77.038036,Dwarka,2023-04-24,Low
2919,28.700285,77.142296,Pitampura,2023-04-24,High
2920,28.611227,77.038829,Dwarka,2023-04-16,Medium
2921,28.65687,77.231635,Chandni Chowk,2023-07-05,High
2922,28.652697,77.192054,Karol Bagh,2023-08-09,Medium
2923,28.603114,77.309357,Mayur Vihar,2023-02-02,High
2924,28.603025,77.306899,Mayur Vihar,2023-05-12,Medium
2925,28.644867,77.122092,Rajouri Garden,2023-12-13,Medium
2926,28.651195,77.192093,Karol Bagh,2023-02-25,Low
2927,28.655291,77.229472,Chandni Chowk,2023-06-21,Low
2928,28.523231,77.207868,Saket,2023-07-17,High
2929,28.650073,77.192587,Karol Bagh,2023-11-30,Medium
2930,28.549777,77.198746,Hauz Khas,2023-11-14,Medium
2931,28.537518,77.259219,Kalkaji,2023-11-11,High
2932,28.603774,77.308547,Mayur Vihar,2023-04-23,Medium
2933,28.544666,77.234081,Greater Kailash,2023-11-29,Low
2934,28.65024,77.191714,Karol Bagh,2023-02-10,Low
2935,28.644977,77.124942,Rajouri Garden,2023-02-06,Medium
2936,28.699632,77.140555,Pitampura,2023-12-05,Medium
2937,28.612127,77.039477,Dwarka,2023-02-07,Low
2938,28.549937,77.200176,Hauz Khas,2023-03-06,Medium
2939,28.604005,77.307513,Mayur Vihar,2023-01-10,Low
2940,28.739197,77.068361,Rohini,2023-11-26,Medium
2941,28.550586,77.251144,Nehru Place,2023-10-25,Medium
2942,28.569018,77.244652,Lajpat Nagar,2023-03-25,Low
2943,28.603033,77.306482,Mayur Vihar,2023-05-10,High
2944,28.537192,77.25926,Kalkaji,2023-02-17,Low
2945,28.545254,77.236168,Greater Kailash,2023-03-12,High
2946,28.633043,77.221522,Connaught Place,2023-12-08,Low
2947,28.735515,77.068844,Rohini,2023-11-03,Low
2948,28.51867,77.165118,Vasant Kunj,2023-06-17,Medium
2949,28.657337,77.230019,Chandni Chowk,2023-12-11,High
2950,28.739198,77.068408,Rohini,2023-12-04,Medium
2951,28.654618,77.232058,Chandni Chowk,2023-07-09,Medium
2952,28.54932,77.200145,Hauz Khas,2023-12-16,Low
2953,28.645181,77.125529,Rajouri Garden,2023-01-25,Low
2954,28.652658,77.189777,Karol Bagh,2023-03-01,High
2955,28.611604,77.037618,Dwarka,2023-08-04,Medium
2956,28.651497,77.190754,Karol Bagh,2023-04-30,Low
2957,28.547951,77.234698,Greater Kailash,2023-10-01,Medium
2958,28.522323,77.206669,Saket,2023-06-01,Low
2959,28.567759,77.242449,Lajpat Nagar,2023-08-09,Low
2960,28.518624,77.164854,Vasant Kunj,2023-04-29,High
2961,28.550473,77.198768,Hauz Khas,2023-05-03,Medium
2962,28.536916,77.260286,Kalkaji,2023-09-05,Low
2963,28.698419,77.142329,Pitampura,2023-04-01,High
2964,28.631154,77.220863,Connaught Place,2023-12-16,Medium
2965,28.645144,77.124705,Rajouri Garden,2023-11-17,High
2966,28.644133,77.123654,Rajouri Garden,2023-11-23,High
2967,28.657968,77.230211,Chandni Chowk,2023-12-12,Medium
2968,28.643977,77.123296,Rajouri Garden,2023-04-03,High
2969,28.657989,77.228504,Chandni Chowk,2023-11-24,Medium
2970,28.519647,77.163372,Vasant Kunj,2023-06-03,Low
2971,28.73699,77.0674,Rohini,2023-11-02,High
2972,28.523722,77.206023,Saket,2023-12-24,Low
2973,28.549588,77.253055,Nehru Place,2023-12-23,Low
2974,28.545066,77.234941,Greater Kailash,2023-05-27,Low
2975,28.546005,77.236587,Greater Kailash,2023-10-20,Low
2976,28.549796,77.200618,Hauz Khas,2023-06-11,Medium
2977,28.537506,77.260422,Kalkaji,2023-09-29,High
2978,28.602936,77.308614,Mayur Vihar,2023-09-14,Medium
2979,28.568525,77.244805,Lajpat Nagar,2023-12-01,Medium
2980,28.520769,77.206084,Saket,2023-02-01,Low
2981,28.698752,77.14207,Pitampura,2023-02-18,Medium
2982,28.643411,77.123434,Rajouri Garden,2023-10-14,Medium
2983,28.567787,77.242817,Lajpat Nagar,2023-10-30,Medium
2984,28.601582,77.309498,Mayur Vihar,2023-12-21,Medium
2985,28.523271,77.207101,Saket,2023-04-26,Low
2986,28.631734,77.219282,Connaught Place,2023-01-04,Medium
2987,28.61205,77.038347,Dwarka,2023-12-24,Low
2988,28.565697,77.244975,Lajpat Nagar,2023-05-25,Low
2989,28.651189,77.191229,Karol Bagh,2023-03-17,High
2990,28.568867,77.24368,Lajpat Nagar,2023-12-21,Medium
2991,28.64271,77.125035,Rajouri Garden,2023-06-07,High
2992,28.656959,77.229824,Chandni Chowk,2023-07-09,High
2993,28.54514,77.234829,Greater Kailash,2023-05-09,Low
2994,28.538715,77.258907,Kalkaji,2023-05-10,Medium
2995,28.611986,77.03926,Dwarka,2023-07-10,Low
2996,28.521102,77.165601,Vasant Kunj,2023-10-18,Medium
2997,28.73846,77.065692,Rohini,2023-12-26,High
2998,28.549959,77.200822,Hauz Khas,2023-01-22,Medium
2999,28.544443,77.237486,Greater Kailash,2023-12-15,High
3000,28.548787,77.201281,Hauz Khas,2023-08-07,Low
